collection_object_identifier_namespace_short_name	collection_object_identifier_identifier	Species	OTU	Confirmed?	collecting_event_identifier_namespace_short_name	collecting_event_identifier_identifier	collecting_event_identifier_type	verbatim_date	start_month	start_day	start_year	end_month	end_day	end_year	Verbatim_Location	Latitude	Longitude	Error	georeference_error_units	Method
MuleDeer	35614	Hetaerina americana	Hetaerina americana		Collecting Event No.	367	Local::FieldNumber	8.18.1941	8	18	1941				Creek on Mary Shannon's place, Dallas, Texas
PSUC	39024	Hetaerina americana	Hetaerina americana		Collecting Event No.	372	Local::FieldNumber	Spring 1938	3		1938	5		1938	S of San Antonio, Texas
PSUC	37926	Hetaerina americana	Hetaerina americana		Collecting Event No.	2570	Local::FieldNumber	7.30.1950	7	30	1950				Fish Hatchery, Kerrville, Tex.	30.047433	-99.140319	10339	m	GEOLocate
PSUC	38919	Hetaerina americana	Hetaerina americana		Collecting Event No.	5158	Local::FieldNumber	8.5.1951	8	5	1951				Real Co, TX	29.728835	-99.761448	1419	m	GEOLocate
PSUC	38866	Hetaerina americana	Hetaerina americana		Collecting Event No.	5302	Local::FieldNumber	6.16.1953	6	16	1953				San Saba Co, Texas	31.195723	-98.718098	2631	m	GEOLocate
PSUC	35628	Hetaerina americana	Hetaerina americana		Collecting Event No.	5314	Local::FieldNumber	6.25.1953	6	25	1953				Uvalde Co, TX	29.209684	-99.786168	5034	m	GEOLocate
PSUC	39770	Hetaerina americana	Hetaerina americana		Collecting Event No.	58157	Local::FieldNumber	7.12.1958	7	12	1958				highway 85, just S of Caracol & N of El Encino	23.167282	-99.108196	2000	m	GEOLocate
PSUC	35423	Hetaerina americana	Hetaerina americana		Collecting Event No.	58160	Local::FieldNumber	7.12.1958	7	12	1958				El Salto (NE-10 mi W of Nuevo Morelos, Tamps.) : various locations aroun falls	22.533935	-99.377674	14731	m	GEOLocate
PSUC	40857	Hetaerina americana	Hetaerina americana		Collecting Event No.	58169	Local::FieldNumber	7.22.1958	7	22	1958				Zimapan (extreme W): .5 mi S of town: arroyo crossing highway	20.730999	-99.374535	200	200
PSUC	35397	Hetaerina americana	Hetaerina americana		Collecting Event No.	58170	Local::FieldNumber	7.22.1958	7	22	1958				Rio Tula, ca. 1.5 mi. E. of Tasquillo, HGO.; 5500'. 22.vii.1958	20.550498	-99.290934	2.11	km	GEOLocate
PSUC	35467	Hetaerina americana	Hetaerina americana		Collecting Event No.	58170	Local::FieldNumber	7.22.1958	7	22	1958				Rio Tula, ca. 1.5 mi. E. of Tasquillo, HGO.; 5500'. 22.vii.1959	20.550498	-99.290934	2.11	km	GEOLocate
PSUC	35463	Hetaerina americana	Hetaerina americana		Collecting Event No.	58170	Local::FieldNumber	7.22.1958	7	22	1958				Rio Tula, ca. 1.5 mi. E. of Tasquillo, HGO.; 5500'. 22.vii.1960	20.550498	-99.290934	2.11	km	GEOLocate
PSUC	35553	Hetaerina americana	Hetaerina americana		Collecting Event No.	58170	Local::FieldNumber	7.22.1958	7	22	1958				Rio Tula, ca. 1.5 mi. E. of Tasquillo, HGO.; 5500'. 22.vii.1961	20.550498	-99.290934	2.11	km	GEOLocate
PSUC	35401	Hetaerina americana	Hetaerina americana		Collecting Event No.	58170	Local::FieldNumber	7.22.1958	7	22	1958				Rio Tula, ca. 1.5 mi. E. of Tasquillo, HGO.; 5500'. 22.vii.1962	20.550498	-99.290934	2.11	km	GEOLocate
PSUC	35543	Hetaerina americana	Hetaerina americana		Collecting Event No.	58189	Local::FieldNumber	8.5.1958	8	5	1958				8.8 mi NW on rd to La Tinaja: Rio Estanzuela	18.550042	-96.387774	200	200
PSUC	40893	Hetaerina americana	Hetaerina americana		MuleDear	58203	Local::FieldNumber	8.11.1958	8	11	1958				Rio Moreno at h'way bridge 12 mi. N. of Tierra Blanca, VER.; 285'. 11.viii.1958	18.549976	-96.387825	3036	m	GEOLocate
PSUC	35441	Hetaerina americana	Hetaerina americana		Collecting Event No.	58204	Local::FieldNumber	7.20.1958	7	20	1958				Rio Coyolucan below h'way bridge, 13.6 mi. N. Tierra Blanca, VER.; 285'. 11.viii.1958	18.579415	-96.39854	3036	m	GEOLocate
PSUC	37991	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1960	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35382	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1961	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35406	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1962	18.425145	-95.177301	3036	m	GEOLocate
PSUC	39509	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1963	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35399	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1964	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35352	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1965	18.425145	-95.177301	3036	m	GEOLocate
PSUC	41614	Hetaerina americana	Hetaerina americana		Collecting Event No.	58208	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1967	18.425145	-95.177301	3036	m	GEOLocate
PSUC	42247	Hetaerina americana	Hetaerina americana		Collecting Event No.	58209	Local::FieldNumber	7.25.1958	7	25	1958				8.7 mi SE: arroyo flowing into L. Catemaco	18.359967	-95.120483	6845	m	GEOLocate
PSUC	84016	Hetaerina americana	Hetaerina americana		Collecting Event No.	58210	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo Zapoapan, 0.3 mi. S. of Zapoapan, VER.; below crossing of H'way #180, 15.4 mi. S.E. of San Andrés Tuxtla; ca. 1400'(+). stream & pools in dense jungle as well as main stream. 14.viii.1958	18.835715	-96.991812			GEOLocate
PSUC	35404	Hetaerina americana	Hetaerina americana		Collecting Event No.	58212	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1968	18.425145	-95.177301	3036	m	GEOLocate
PSUC	39866	Hetaerina americana	Hetaerina americana		Collecting Event No.	58212	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1969	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35530	Hetaerina americana	Hetaerina americana		Collecting Event No.	58212	Local::FieldNumber	7.25.1958	7	25	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1970	18.425145	-95.177301	3036	m	GEOLocate
PSUC	37881	Hetaerina americana	Hetaerina americana		Collecting Event No.	58212	Local::FieldNumber
PSUC	35600	Hetaerina americana	Hetaerina americana		Collecting Event No.	58214	Local::FieldNumber	7.14.1958	7	14	1958				8.7 mi SE: arroyo flowing into L. Catemaco	18.359967	-95.120483	6845	m	GEOLocate
PSUC	35599	Hetaerina americana	Hetaerina americana		Collecting Event No.	58215	Local::FieldNumber	8.16.1958	8	16	1958				San Andres Tuxtla: 25.9 mi SE, arroyo crossing highway 180	18.182218	-94.932567	2.11	km	GEOLocate
PSUC	35465	Hetaerina americana	Hetaerina americana		Collecting Event No.	58228	Local::FieldNumber	8.16.1958	8	16	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1958	18.425145	-95.177301	3036	m	GEOLocate
PSUC	41861	Hetaerina americana	Hetaerina americana		Collecting Event No.	58228	Local::FieldNumber	8.16.1958	8	16	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1959	18.425145	-95.177301	3036	m	GEOLocate
PSUC	39887	Hetaerina americana	Hetaerina americana		Collecting Event No.	58228	Local::FieldNumber	8.16.1958	8	16	1958				Arroyo 0.8 mi. S. of H'way #180 at Sihuapan, VER., which is 4 mi. S.E. of San Andres Tuxtla; ca. 1200'. 21.viii.1966	18.425145	-95.177301	3036	m	GEOLocate
PSUC	35531	Hetaerina americana	Hetaerina americana		Collecting Event No.	58240	Local::FieldNumber	8.28.1958	8	28	1958				2.7 mi. S.W. of San Juan Teotihuacan, MEXICO state; small canal beside road (Rt. #132); 7600'. 28.viii.1958	19.660834	-98.892113	3899	m	GEOLocate
PSUC	42578	Hetaerina americana	Hetaerina americana		Collecting Event No.	58240	Local::FieldNumber	8.28.1958	8	28	1958				2.7 mi. S.W. of San Juan Teotihuacan, MEXICO state; small canal beside road (Rt. #132); 7600'. 28.viii.1958	19.680393	-98.897778	3899	m	GEOLocate
PSUC	40112	Hetaerina americana	Hetaerina americana		Collecting Event No.	58244	Local::FieldNumber	8.19.1958	8	19	1958				2.0 mi SW of RR crossing near Teapa, on rd to Pichucalco, Chiapas: arroyo	17.527588	-92.973844	5042	m	GEOLocate
PSUC	39785	Hetaerina americana	Hetaerina americana		Collecting Event No.	58256	Local::FieldNumber	7.14.1958	7	14	1958				El Salto, S.L.P., 10 mi. W. of Nuevo Morelos, TAMPS.; river-bank close to falls, tributary streams, pools, weedy fields near river; 2120'. 2.ix.1958	22.533935	-99.377674	14731	m	GEOLocate
PSUC	35550	Hetaerina americana	Hetaerina americana		Collecting Event No.	58256	Local::FieldNumber	7.14.1958	7	14	1958				El Salto, S.L.P., 10 mi. W. of Nuevo Morelos, TAMPS.; river-bank close to falls, tributary streams, pools, weedy fields near river; 2120'. 2.ix.1959	22.533935	-99.377674	14731	m	GEOLocate
PSUC	83845	Hetaerina americana	Hetaerina americana		Collecting Event No.	58256	Local::FieldNumber	7.14.1958	7	14	1958				El Salto (NE-10 mi W of Nuevo Morelos, Tamps.) : various locations aroun falls	22.533935	-99.377674	14731	m	GEOLocate
PSUC	41495	Hetaerina americana	Hetaerina americana		Collecting Event No.	59287	Local::FieldNumber	7.24.1959	7	24	1959				Salto de Eyipantla, 5.4 mi. S.W. of Sihuapan, which is 4 mi. S.E. of San Andrés Tuxtla, VER.; elev. ca. 1300'. 24.vii.1959	18.381099	-95.236853	5093	m	GEOLocate
PSUC	39796	Hetaerina americana	Hetaerina americana		Collecting Event No.	59287	Local::FieldNumber	8.27.1959	8	27	1959				6.1 mi S on road to Oaxaca: waterfall stream
PSUC	39771	Hetaerina americana	Hetaerina americana		Collecting Event No.	59287	Local::FieldNumber	8.27.1959	8	27	1959				6.1 mi S on road to Oaxaca: waterfall stream
PSUC	35479	Hetaerina americana	Hetaerina americana		Collecting Event No.	59287	Local::FieldNumber	8.27.1959	8	27	1959				6.1 mi S on road to Oaxaca: waterfall stream
PSUC	35484	Hetaerina americana	Hetaerina americana		Collecting Event No.	59287	Local::FieldNumber	8.27.1959	8	27	1959				6.1 mi S on road to Oaxaca: waterfall stream
PSUC	35384	Hetaerina americana	Hetaerina americana		Collecting Event No.	59296	Local::FieldNumber	7.28.1959	7	28	1959				21.8 mi NW: Presa el Marques; pool near Rio Tequisistlan	16.498541	-95.450792
PSUC	42317	Hetaerina americana	Hetaerina americana		Collecting Event No.	59299	Local::FieldNumber	7.29.1959	7	29	1959				14.7 mi E: Ojo de Agua, 1 mi N of highway 190	16.586575	-94.873742
PSUC	35509	Hetaerina americana	Hetaerina americana		Collecting Event No.	59300	Local::FieldNumber	7.30.1959	7	30	1959				Rio Blanco at Chiapa	16.746909	-92.967035
PSUC	35554	Hetaerina americana	Hetaerina americana		Collecting Event No.	59302	Local::FieldNumber	7.31.1959	7	31	1959				"""Arroyo de Rancho San Joaquin"" 14.8 mi. S. of Tuxtla Gutierrez, CHIS., on road to Suchiapa; 1500'. 31.vii.1959"	16.541551	-93.079533	2.11	km	GEOLocate
PSUC	35388	Hetaerina americana	Hetaerina americana		Collecting Event No.	59305	Local::FieldNumber	8.1.1959	8	1	1959				small stream crossing road at La Gloria, 0.2 mi. N. of H'way #190 at a point 4.3 mi. W. of Tuxtla Gutierrez, CHIS.; 1200'. 1.viii.1959	16.775081	-93.201033	5488	m	GEOLocate
PSUC	37871	Hetaerina americana	Hetaerina americana		Collecting Event No.	59305	Local::FieldNumber	8.1.1959	8	1	1959				small stream crossing road at La Gloria, 0.2 mi. N. of H'way #190 at a point 4.3 mi. W. of Tuxtla Gutierrez, CHIS.; 1200'. 1.viii.1959	16.775081	-93.201033	5488	m	GEOLocate
PSUC	35369	Hetaerina americana	Hetaerina americana		Collecting Event No.	59308	Local::FieldNumber	8.2.1959	8	2	1959				Tehuantepec: 6.4 mi NE irrigation canal	16.376327	-95.158886	4133	m	GEOLocate
PSUC	42676	Hetaerina americana	Hetaerina americana		Collecting Event No.	59309	Local::FieldNumber	8.2.1959	8	2	1959				Rio Guamol, below H'way #190, 43.5 mi. E. of Juchitán, OAX.; 200'. 2.viii.1959	16.455746	-94.36277	54872	m	GEOLocate
PSUC	41511	Hetaerina americana	Hetaerina americana		Collecting Event No.	59312	Local::FieldNumber	8.3.1959	8	3	1959				20.5 mi. E. of Juchitán, OAX.; small irrigation ditch & leakage pools on S. side of H'way #190; 300'. 3.viii.1959	16.435803	-94.708926	26632	m	GEOLocate
PSUC	35416	Hetaerina americana	Hetaerina americana		Collecting Event No.	59312	Local::FieldNumber	8.3.1959	8	3	1959				20.5 mi. E. of Juchitán, OAX.; small irrigation ditch & leakage pools on S. side of H'way #190; 300'. 3.viii.1960	16.435803	-94.708926	26632	m	GEOLocate
PSUC	35372	Hetaerina americana	Hetaerina americana		Collecting Event No.	59313	Local::FieldNumber	8.3.1959	8	3	1959				Juchitan SE: 18.4 mi E: Rio de Ingenio Santo Domingo	16.435848	-94.740766	24064	m	GEOLocate
PSUC	35510	Hetaerina americana	Hetaerina americana		Collecting Event No.	59314	Local::FieldNumber	8.4.1959	8	4	1959				Rio Almolaya, at H'way #185, 28.6 mi. N. of Juchitán, OAX. 675'. 4.viii.1959	16.85195	-95.01975
PSUC	35445	Hetaerina americana	Hetaerina americana		Collecting Event No.	59352	Local::FieldNumber	8.16.1959	8	16	1959				13 mi. S. of Izucar de Matamoros, PUE.; stream at H'way #190; 4000'. 16.viii.1959	18.412495	-98.464992	18297	m	GEOLocate
PSUC	35529	Hetaerina americana	Hetaerina americana		Collecting Event No.	59352	Local::FieldNumber
PSUC	35429	Hetaerina americana	Hetaerina americana		Collecting Event No.	59353	Local::FieldNumber
PSUC	40729	Hetaerina americana	Hetaerina americana		Collecting Event No.	59353	Local::FieldNumber
